population	plantID	Inflo	infloID	Numfl	posicionestig	Longestigma	styleexertion	herkoAbsol	posicionestilo	herkoRela	longcor	anchcor	longP	anchP
E	E44	BL	E44BL		E	3.23	3.23	2	EE	2	26.81	2.52	8.22	10.24
E	E44	BL	E44BL		E	4.96	4.96	0	MA	0	26.62	2.16	7.93	10.18
E	E44	BL	E44BL		E	5.34	5.34	0	MA	0	25.71	2.21	9.24	9.86
E	E44	RS	E44RS	6	E	4.32	4.32	0	MA	0	24.63	1.95	8.55	8.53
E	E44	RS	E44RS		E	6.02	6.02	0	MA	0	23.39	2.34	7.59	6.75
E	E44	RS	E44RS		E	5.12	5.12	0	MA	0	24.19	1.95	8.51	7.14
E	E44	RS	E44RS		E	5.15	5.15	0	MA	0	24.66	2.3	7.95	8.68
E	E40	AZ	E40AZ	12	E	5.67	5.67	2.31	EE	2.31	26.6	2.08	9.11	9.16
E	E40	AZ	E40AZ		E	4.66	4.66	0	MA	0	30	2	9.53	9.91
E	E40	AZ	E40AZ		E	5.4	5.4	1.38	EE	1.38	27.1	2.11	9.57	10.51
E	E40	AZ	E40AZ		E	5.34	5.34	0	MA	0	22.26	1.83	7.4	5.05
E	E40	AM	E40AM	6	E	6.1	6.1	1.6	EE	1.6	28.71	2.15	9.61	9.55
E	E40	AM	E40AM		E	6.95	6.95	2.31	EE	2.31	25.78	2.36	9.07	8.44
E	E40	AM	E40AM		E	7.07	7.07	2.05	EE	2.05	28.14	2.08	9.87	11.55
E	E40	AM	E40AM		E	6.54	6.54	2.2	EE	2.2	26.14	2.28	9.22	10.65
E	E40	BL	E40BL	11	E	6.65	6.65	2.83	EE	2.83	21.41	1.51	7.87	8.88
E	E40	BL	E40BL		E	5.12	5.12	2.84	EE	2.84	23.58	1.96	7.87	6.57
E	E39	RJ	E39RJ	14	E	5.14	5.14	1.08	EE	1.08	25.35	2.07	10.85	8.18
E	E39	RJ	E39RJ		E	6.55	6.55	2.2	EE	2.2	23.39	1.96	10.32	8.5
E	E39	RJ	E39RJ		E	4.29	4.29	1.04	EE	1.04	25.9	2	9.09	8.58
E	E39	RJ	E39RJ		E	5.05	5.05	1.31	EE	1.31	25.04	2.17	11.16	7.99
E	E39	AZ	E39AZ	12	E	3.4	3.4	0	MA	0	22.43	1.51	8.95	7.36
E	E39	AZ	E39AZ		E	5.01	5.01	1.3	EE	1.3	24.17	1.92	9.47	7.32
E	E39	AZ	E39AZ		E	6.56	6.56	2.75	EE	2.75	23.19	1.6	10.31	6.55
E	E39	AZ	E39AZ		E	6.15	6.15	1.25	EE	1.25	25.1	1.56	9.97	10
E	E39	AM	E39AM	18	E	6.7	6.7	1.47	EE	1.47	25.55	1.68	9.67	8.01
E	E39	AM	E39AM		E	5.21	5.21	1.1	EE	1.1	25.72	1.94	11.52	8.01
E	E39	AM	E39AM		E	5.02	5.02	2.75	EE	2.75	22.36	1.87	8.51	7.69
E	E39	AM	E39AM		E	7.44	7.44	3.51	EE	3.51	20.74	1.65	9.57	8.19
E	E39	BL	E39BL	12	E	4.45	4.45	0	MA	0	25	2.2	12.06	7.55
E	E39	BL	E39BL		E	4.66	4.66	0	MA	0	27.71	1.54	11.15	6.62
E	E39	BL	E39BL		E	4.78	4.78	0	MA	0	26.02	1.9	11.68	8.58
E	E39	BL	E39BL		E	6.53	6.53	2.82	EE	2.82	19.75	1.13	9.65	6.26
E	E39	RS	E39RS	12	E	4.44	4.44	1.16	EE	1.16	25.35	1.85	11.33	9.69
E	E39	RS	E39RS		E	4.37	4.37	0	MA	0	24.4	1.27	9.5	9.46
E	E39	RS	E39RS		E	5.99	5.99	0.88	EE	0.88	24.5	1.66	11.72	8.28
E	E39	RS	E39RS		E	3.41	3.41	0	MA	0	21.19	1.74	9.78	8.48
E	E37	AM	E37AM	22	AP	0	0	4.55	DE	-4.55	37.49	2.76	12.49	8.65
E	E37	AM	E37AM		AP	0	0	5.12	DE	-5.12	35.6	2.43	10.42	9.64
E	E37	AM	E37AM		AP	0	0	6.37	DE	-6.37	37.93	2.3	11.42	9.09
E	E37	AM	E37AM		D	0.59	-0.59	4.47	DE	-4.47	37.23	2.86	11.57	9.81
E	E37	BL	E37BL	12	D	1.22	-1.22	5.02	DE	-5.02	30.94	1.83	9.23	5.38
E	E37	BL	E37BL		AP	0	0	4.57	DE	-4.57	32.51	2.14	8.7	5.98
E	E37	BL	E37BL		D	0.62	-0.62	2.63	DE	-2.63	33.09	1.77	7.81	5.72
E	E37	BL	E37BL		E	1.3	1.3	1.27	DE	-1.27	29.2	1.88	9.2	8.12
E	E37	RS	E37RS	17	E	0.77	0.77	1.08	DE	-1.08	28.13	1.53	10.18	5.72
E	E37	RS	E37RS		E	3.78	3.78	0	MA	0	29.05	1.75	10.41	6.75
E	E37	RS	E37RS		E	2.86	2.86	0	MA	0	30.08	2.12	9.71	7.45
E	E37	RS	E37RS		E	4.38	4.38	2.64	EE	2.64	21.95	1.42	9.24	5.62
E	E33	RJ	E33RJ	12	AP	0	0	4	DE	-4	32.5	2.18	11.42	9.99
E	E33	RJ	E33RJ		AP	0	0	4.17	DE	-4.17	30.11	2.43	10.52	9.18
E	E33	RJ	E33RJ		AP	0	0	4.37	DE	-4.37	29.52	2.42	11.65	8.95
E	E33	RJ	E33RJ		AP	0	0	2.68	DE	-2.68	31.63	1.99	9.52	10.41
E	E33	AZ	E33AZ	9	E	7.71	7.71	4.49	EE	4.49	20.34	2.24	8.21	5.69
E	E33	AZ	E33AZ		E	5.61	5.61	4.58	EE	4.58	22.71	2.32	6.73	7.93
E	E33	AZ	E33AZ		E	9.8	9.8	7.51	EE	7.51	20.31	2.19	7.98	7.3
E	E33	AZ	E33AZ		E	8.8	8.8	7.5	EE	7.5	18.86	1.79	7.13	8.89
E	E33	AM	E33AM	12	E	3.5	3.5	0	MA	0	29.51	2.29	11.52	10.8
E	E33	AM	E33AM		E	3.09	3.09	2.09	DE	-2.09	32.62	2.36	10.14	11.07
E	E33	AM	E33AM		AP	0	0	6.08	DE	-6.08	33.28	2.23	10.08	10.72
E	E33	AM	E33AM		E	2.47	2.47	1.93	DE	-1.93	34.25	2.26	11.03	12.3
E	E31	RJ	E31RJ	12	E	1.53	1.53	2.66	EE	2.66	24.44	2.1	9.51	8.45
E	E31	RJ	E31RJ		E	3.06	3.06	1.55	DE	-1.55	23.56	1.57	8.07	6.7
E	E31	RJ	E31RJ		E	5.57	5.57	1	EE	1	22.7	2.15	8.93	6.66
E	E31	RJ	E31RJ		E	4.21	4.21	1.71	EE	1.71	20.47	2.1	8.16	7.36
E	E31	RS	E31RS	12	E	5.56	5.56	3	EE	3	22.23	2.2	10.69	8.56
E	E31	RS	E31RS		E	1.26	1.26	2.28	DE	-2.28	20.43	2.07	8.4	5.5
E	E31	RS	E31RS		E	2.57	2.57	1.12	DE	-1.12	26.45	2.04	9.71	8.3
E	E31	RS	E31RS		E	3.64	3.64	0	MA	0	27.23	2.08	11.15	9.8
E	E31	AZ	E31AZ	17	E	2.54	2.54	1.45	DE	-1.45	27.19	1.9	12.41	10.07
E	E31	AZ	E31AZ		E	3.53	3.53	0.94	DE	-0.94	24.82	1.89	9.29	7.42
E	E31	AZ	E31AZ		AP	0	0	2.27	DE	-2.27	23.47	2.03	9.3	5.8
E	E31	AZ	E31AZ		E	3.45	3.45	0.92	DE	-0.92	25.05	1.99	8.86	7.31
E	E31	AM	E31AM	12	E	1.7	1.7	2.74	DE	-2.74	28.83	2.24	10.73	9.56
E	E31	AM	E31AM		E	3.42	3.42	0	MA	0	26.28	2.07	9.62	8.83
E	E31	AM	E31AM		E	2.31	2.31	0	MA	0	27.59	2.19	9.67	10.35
E	E31	AM	E31AM		E	3.36	3.36	0	MA	0	28.37	2.1	11.34	8.46
E	E31	BL	E31BL	10	E	3.08	3.08	0	MA	0	26.55	2.87	8.48	5.04
E	E31	BL	E31BL		E	1.91	1.91	0	MA	0	22.29	1.79	7.38	6.23
E	E31	BL	E31BL		E	2.78	2.78	0.91	DE	-0.91	26.43	2.11	8.85	7.71
E	E48	RJ	E48RJ	6	E	6.65	6.65	0	MA	0	25.65	2.21	10.54	9.08
E	E48	RJ	E48RJ		E	6.19	6.19	1.52	EE	1.52	24.4	2.33	9.38	8.15
E	E48	RJ	E48RJ		E	7.91	7.91	4.34	EE	4.34	11.88	2.35	9.02	7.77
E	E48	RJ	E48RJ		E	5	5	0	MA	0	26.76	2	9.73	8.72
E	E48	AM	E48AM	9	E	5.73	5.73	2.56	EE	2.56	16.02	1.7	8.69	8.64
E	E48	AM	E48AM		E	4.08	4.08	0	MA	0	19.12	1.99	7.97	7.24
E	E48	AM	E48AM		E	5.17	5.17	2.53	EE	2.53	15.81	1.39	7.43	7.08
E	E48	AM	E48AM		E	4.07	4.07	0	MA	0	17.73	1.67	9.69	7.01
E	E48	BL	E48BL	9	E	4.28	4.28	0	MA	0	19.23	1.84	9.39	7.14
E	E48	BL	E48BL		E	5.49	5.49	0	MA	0	22.69	1.97	10.8	8.15
E	E48	BL	E48BL		E	6.63	6.63	2.24	EE	2.24	22.58	2.07	11.16	8.54
E	E48	BL	E48BL		E	5.12	5.12	0	MA	0	24.83	2.36	10.57	8.94
E	E48	RS	E48RS	12	E	4.52	4.52	0	MA	0	19.63	2.1	8.09	7.76
E	E48	RS	E48RS		E	5.52	5.52	1.89	EE	1.89	15.21	1.71	7.43	5.95
E	E48	RS	E48RS		E	3.66	3.66	0	MA	0	22.52	2.01	8.26	7.8
E	E48	RS	E48RS		E	2.78	2.78	0	MA	0	23.48	1.81	9.74	9.32
E	E48	AZ	E48AZ	10	E	8.54	8.54	4.01	EE	4.01	16.86	1.85	8.86	7.18
E	E48	AZ	E48AZ		E	5.56	5.56	0	MA	0	19.51	1.58	8.92	8.01
E	E48	AZ	E48AZ		E	5.16	5.16	2.44	EE	2.44	22.47	1.77	10.38	8.36
E	E48	AZ	E48AZ		E	5.63	5.63	0	MA	0	24.03	1.86	9.52	7.82
E	E23	RJ	E23RJ	6	E	5.77	5.77	2.71	DE	-2.71	27.13	2.22	10.45	10.04
E	E23	RJ	E23RJ		E	5.8	5.8	2.82	DE	-2.82	27.95	2.13	12.28	10.55
E	E23	RJ	E23RJ		E	6.36	6.36	2.09	DE	-2.09	25.8	2.43	11.49	8.56
E	E23	RJ	E23RJ		E	5.78	5.78	2.1	DE	-2.1	28.79	2.51	12.5	8.64
E	E23	AZ	E23AZ	12	E	4.52	4.52	1.64	DE	-1.64	27.56	2.29	9.25	9.18
E	E23	AZ	E23AZ		E	6.04	6.04	0	MA	0	25.84	2.21	10.35	9.37
E	E23	AZ	E23AZ		E	5.6	5.6	0.93	DE	-0.93	25.07	2.21	10.8	9.87
E	E23	AZ	E23AZ		E	5.16	5.16	2.11	DE	-2.11	26.7	2.14	11.01	9.82
E	E23	AM	E23AM	10	E	4.93	4.93	0	MA	0	27.24	1.74	11.23	8.34
E	E23	AM	E23AM		E	6.29	6.29	0	MA	0	28.24	1.98	11.19	10.25
E	E23	AM	E23AM		E	5.03	5.03	1.74	DE	-1.74	30.18	2.15	11.8	8.57
E	E23	AM	E23AM		E	6.17	6.17	0	MA	0	29.38	1.95	11.61	7.71
E	E23	BL	E23BL	12	E	5.93	5.93	2.48	DE	-2.48	24.6	1.99	12.71	9.27
E	E23	BL	E23BL		E	6.98	6.98	1.82	EE	1.82	20.76	2.06	8.83	11.15
E	E23	BL	E23BL		E	5.46	5.46	2.35	DE	-2.35	24.31	1.92	10.88	8.61
E	E23	BL	E23BL		E	7.22	7.22	1.26	DE	-1.26	25.23	2.08	12.08	9.83
E	E23	RS	E23RS	6	E	3.06	3.06	2.68	DE	-2.68	24.74	1.93	9.44	7.12
E	E23	RS	E23RS		E	4.73	4.73	2.28	DE	-2.28	26	2.66	10.46	5.42
E	E23	RS	E23RS		E	5.09	5.09	1.42	DE	-1.42	24.67	1.61	9.29	4.08
E	E23	RS	E23RS		E	5.44	5.44	1.24	DE	-1.24	24.84	2.02	10.72	10.02
E	E7	RJ	E7RJ	12	AP	0	0	6.33	DE	-6.33	38.44	2.36	9.8	7.05
E	E7	RJ	E7RJ		E	3.13	3.13	6.11	DE	-6.11	41.09	2.03	8.95	3.67
E	E7	RJ	E7RJ		E	1.84	1.84	4.74	DE	-4.74	42.31	2.51	12.18	7.61
E	E7	RJ	E7RJ		E	4.07	4.07	3.01	DE	-3.01	40.06	2.25	10.69	7.87
E	E7	AZ	E7AZ	6	D	2.53	-2.53	7.4	DE	-7.4	38.39	2.2	11.92	8.61
E	E7	AZ	E7AZ		AP	0	0	6.31	DE	-6.31	36.01	1.92	11.26	7.8
E	E7	AZ	E7AZ		E	0.89	0.89	5.24	DE	-5.24	35.2	1.89	12.35	12.01
E	E7	AZ	E7AZ		D	1.44	-1.44	7.14	DE	-7.14	38.7	2.15	13.09	7.36
E	E7	AM	E7AM	12	AP	0	0	7.43	DE	-7.43	35.02	1.63	11.8	6.74
E	E7	AM	E7AM		AP	0	0	6.36	DE	-6.36	38.75	2.12	12.73	7.43
E	E7	AM	E7AM		D	1.66	-1.66	8.2	DE	-8.2	36.57	2.18	13.26	7.83
E	E7	AM	E7AM		E	1.35	1.35	5.68	DE	-5.68	37.32	1.76	13.66	7.93
E	E7	BL	E7BL	6	E	1.24	1.24	5.98	DE	-5.98	42.12	2.33	10.63	5.5
E	E7	BL	E7BL		E	1.66	1.66	4.24	DE	-4.24	41.86	1.58	10.42	7.72
E	E7	BL	E7BL		D	0.3	-0.3	7.43	DE	-7.43	45.14	2.14	15.77	8.76
E	E7	BL	E7BL		E	1.1	1.1	5.67	DE	-5.67	43.52	1.68	10.79	6.92
E	E7	RS	E7RS	6	E	1.19	1.19	6.21	DE	-6.21	35.72	1.68	12.3	8
E	E7	RS	E7RS		E	1.86	1.86	5.98	DE	-5.98	35.56	1.58	12.52	7.52
E	E7	RS	E7RS		D	1.09	-1.09	9.13	DE	-9.13	36.37	1.65	12.04	6.84
E	E7	RS	E7RS		D	3.6	-3.6	7.52	DE	-7.52	25.29	2.15	12.34	8.19
E	E50	BL	E50BL	12	E	3.61	3.61	0	MA	0	29.15	1.86	12.06	8.42
E	E50	BL	E50BL		E	2.33	2.33	2.01	DE	-2.01	29.34	1.54	11.49	8.77
E	E50	BL	E50BL		E	0.79	0.79	2.33	DE	-2.33	28.33	1.79	10.25	7.6
E	E50	BL	E50BL		E	4.24	4.24	0	MA	0	28.99	1.53	11.89	8.54
E	E42	RS	E42RS	12	E	2.94	2.94	2.91	DE	-2.91	21.99	1.7	10.96	7.72
E	E42	RS	E42RS		E	4.04	4.04	2.35	DE	-2.35	21.62	2.08	12,,23	11.49
E	E42	AM	E42AM	6	E	8.52	8.52	2.88	EE	2.88	22.49	2.35	12.47	10.93
E	E42	BL	E42BL	12	E	7.43	7.43	1.35	EE	1.35	24.63	2.02	12.53	11.1
E	E42	BL	E42BL		E	6.74	6.74	0	MA	0	26.82	2.4	13.89	10.96
E	E42	BL	E42BL		E	4.03	4.03	0	MA	0	18.65	1.93	10.53	9.69
E	E42	BL	E42BL		E	5.1	5.1	1.27	DE	-1.27	25.8	2.59	13.82	10.96
E	E42	RJ	E42RJ	18	E	7.19	7.19	2.29	DE	-2.29	27.92	2.46	16.51	15.4
E	E42	RJ	E42RJ		E	4.49	4.49	1.73	DE	-1.73	29.72	2.52	14.32	13.82
E	E42	RJ	E42RJ		E	2.78	2.78	2.59	DE	-2.59	28.78	2.47	13.44	10.42
E	E42	RJ	E42RJ		E	6.01	6.01	2.2	DE	-2.2	30.22	2.51	14.64	12.49
ST	ST15	BL	ST15BL	8	E	6.33	6.33	0	MA	0	28.61	1.57	13.58	14.12
ST	ST15	BL	ST15BL		E	8.43	8.43	2.55	EE	2.55	27.71	2.33	13.43	11.98
ST	ST15	BL	ST15BL		E	9.26	9.26	4.8	EE	4.8	23.7	2.4	11.07	8.77
ST	ST15	BL	ST15BL		E	7.45	7.45	1.9	EE	1.9	26.68	2.08	12.98	7.75
ST	ST15	AM	ST15AM	6	E	7.59	7.59	0	MA	0	33.9	2.42	17.64	7.75
ST	ST15	AM	ST15AM		E	6.2	6.2	0	MA	0	36.02	1.56	19.12	11.91
ST	ST15	AM	ST15AM		E	13.84	13.84	7.1	EE	7.1	26.12	1.69	16.69	8.24
ST	ST15	AM	ST15AM		E	5.22	5.22	0	MA	0	32.94	1.72	14.53	8.96
ST	ST15	AZ	ST15AZ	6	E	4.86	4.86	1.44	DE	-1.44	29.02	1.92	12.65	7.22
ST	ST15	AZ	ST15AZ		E	7.86	7.86	2.21	EE	2.21	24.25	1.49	6.72	6.9
ST	ST15	AZ	ST15AZ		E	5.52	5.52	0	MA	0	30.24	1.59	13.07	10.2
ST	ST15	AZ	ST15AZ		E	5	5	1.18	DE	-1.18	30.47	1.36	13.69	8.31
ST	ST15	RJ	ST15RJ	6	E	7.17	7.17	2.63	EE	2.63	27.67	1.44	15	8.58
ST	ST15	RJ	ST15RJ		E	5.65	5.65	3.08	EE	3.08	29.71	2.59	13.18	7.93
ST	ST15	RJ	ST15RJ		E	5.53	5.53	2.1	EE	2.1	29.33	2.1	11.78	8.08
ST	ST15	RJ	ST15RJ		E	6.72	6.72	2.57	EE	2.57	23.46	1.86	11.89	6.42
ST	ST15	RS	ST15RS	9	E	6.8	6.8	0	MA	0	22.81	2.04	12.8	7.46
ST	ST15	RS	ST15RS		E	5.1	5.1	0	MA	0	28.66	1.6	10.22	7.95
ST	ST15	RS	ST15RS		E	5.45	5.45	0	MA	0	26.96	1.46	11.35	8.07
ST	ST15	RS	ST15RS		E	6.03	6.03	2.47	EE	2.47	21.28	1.8	10.5	7.91
ST	ST22	BL	ST22BL	25	E	3.23	3.23	0	MA	0	33.48	1.83	12.07	8.48
ST	ST22	BL	ST22BL		E	2.88	2.88	1.74	DE	-1.74	33.44	1.95	11.7	8.3
ST	ST22	BL	ST22BL		E	2.17	2.17	2.88	DE	-2.88	31.4	1.8	12.08	6.96
ST	ST22	BL	ST22BL		E	2.62	2.62	2.04	DE	-2.04	32.24	2.87	11.25	5.62
ST	ST22	AM	ST22AM	18	E	4.62	4.62	1.55	EE	1.55	28.87	1.99	10.77	7.35
ST	ST22	AM	ST22AM		E	4.64	4.64	27.7	EE	27.7	27.25	1.73	8.68	11.62
ST	ST22	AM	ST22AM		E	5.02	5.02	3.16	EE	3.16	27.48	1.82	8.15	6.57
ST	ST22	AM	ST22AM		E	6.41	6.41	2.47	EE	2.47	30.18	1.34	10.75	9.13
ST	ST22	AZ	ST22AZ	16	E	1.41	1.41	2.88	DE	-2.88	32.64	2.01	11.07	8.41
ST	ST22	AZ	ST22AZ		E	5.27	5.27	2.85	DE	-2.85	32.37	1.99	12.44	8.36
ST	ST22	AZ	ST22AZ		E	2.68	2.68	2.32	DE	-2.32	31.81	2.06	11.5	7.35
ST	ST22	AZ	ST22AZ		E	3.75	3.75	0	MA	0	30.31	1.97	11.05	10.03
ST	ST22	RJ	ST22RJ	18	E	5.33	5.33	2.71	EE	2.71	30.05	1.62	10.48	4.46
ST	ST22	RJ	ST22RJ		E	10.81	10.81	5.59	EE	5.59	26.08	1.74	12.86	6.78
ST	ST22	RJ	ST22RJ		E	6.43	6.43	3.64	EE	3.64	30.41	1.59	9.93	8.2
ST	ST22	RJ	ST22RJ		E	7.5	7.5	3.88	EE	3.88	25.34	1.71	10.1	7.31
ST	ST22	RS	ST22RS	6	E	9.32	9.32	5.35	EE	5.35	35.37	2.16	12.52	10.4
ST	ST22	RS	ST22RS		E	5.71	5.71	0	MA	0	36.99	2.44	12.66	8.44
ST	ST22	RS	ST22RS		E	2.82	2.82	3.14	DE	-3.14	37.73	2.4	11.95	8.62
ST	ST22	RS	ST22RS		E	8.19	8.19	4.05	EE	4.05	35.15	1.94	11.7	7
ST	ST21	RJ	ST21RJ	18	E	7.49	7.49	0	MA	0	35.05	2.23	14.3	10.12
ST	ST21	RJ	ST21RJ		E	7.82	7.82	0	MA	0	33.13	2.31	12.9	8.75
ST	ST21	RJ	ST21RJ		E	5.97	5.97	0	MA	0	32.64	3.24	11.84	10.32
ST	ST21	RJ	ST21RJ		E	7.51	7.51	0	MA	0	33.14	2.42	12.96	10.08
ST	ST21	AM	ST21AM	12	E	7.85	7.85	3.26	EE	3.26	28.14	2.19	12.83	9.88
ST	ST21	AM	ST21AM		E	7.62	7.62	2.75	EE	2.75	29.44	2.57	9.39	9
ST	ST21	AM	ST21AM		E	8.83	8.83	2.87	EE	2.87	28.44	2.04	10.88	8.54
ST	ST21	AM	ST21AM		E	9.06	9.06	4.53	EE	4.53	22.62	2.05	10.61	8.18
ST	ST21	BL	ST21BL	8	E	7.2	7.2	1.32	EE	1.32	30.49	2.33	13.83	9.68
ST	ST21	BL	ST21BL		E	3.97	3.97	1.87	DE	-1.87	33.48	1.83	14.08	7.55
ST	ST21	BL	ST21BL		E	6.15	6.15	1.61	EE	1.61	30.62	2.15	12.72	8.33
ST	ST21	BL	ST21BL		E	8.92	8.92	1.89	EE	1.89	32.12	2.12	14.72	10.41
ST	ST21	AZ	ST21AZ	11	E	10.07	10.07	9.12	EE	9.12	26.88	2.35	13.7	8.7
ST	ST21	AZ	ST21AZ		E	6.86	6.86	0.74	EE	0.74	29.5	2.55	11.13	7.43
ST	ST21	AZ	ST21AZ		E	9.64	9.64	1.25	EE	1.25	32.53	2.26	14.86	9.54
ST	ST21	AZ	ST21AZ		E	6.86	6.86	2.03	EE	2.03	29.77	2.09	13.17	8.09
ST	ST21	RS	ST21RS	9	E	6.35	6.35	1.78	EE	1.78	21.53	2.35	11.23	8.71
ST	ST21	RS	ST21RS		E	6.87	6.87	0	MA	0	25.89	2.24	11.97	8.86
ST	ST21	RS	ST21RS		E	5.39	5.39	0	MA	0	24.56	2.34	10.44	8.04
ST	ST21	RS	ST21RS		E	7.18	7.18	0	MA	0	27.25	2.73	12.63	8.67
ST	ST27	RJ	ST27RJ	24	E	8.18	8.18	4.62	EE	4.62	18.21	1.21	6.95	4.9
ST	ST27	RJ	ST27RJ		E	8.59	8.59	6.66	EE	6.66	12.88	1.25	8.03	5.2
ST	ST27	RJ	ST27RJ		E	4.6	4.6	5.16	EE	5.16	12	1.51	6.8	4.07
ST	ST27	RJ	ST27RJ		E	7.7	7.7	3.76	EE	3.76	18.29	1.33	8.73	4.75
ST	ST27	AM	ST27AM	18	E	5.85	5.85	0	MA	0	28.34	1.89	8.2	6.5
ST	ST27	AM	ST27AM		E	5.25	5.25	0	MA	0	29.85	1.9	12.15	8.86
ST	ST27	AM	ST27AM		E	8.5	8.5	2.5	EE	2.5	28.25	1.43	15.01	6.53
ST	ST27	AM	ST27AM		E	5.83	5.83	1.94	EE	1.94	24.66	2.03	10.88	9.83
ST	ST27	RS	ST27RS	23	E	6.47	6.47	1.26	EE	1.26	24.78	1.72	9.36	5.85
ST	ST27	RS	ST27RS		E	6.59	6.59	1.87	EE	1.87	24.55	2	10.1	7.29
ST	ST27	RS	ST27RS		E	7.78	7.78	1.99	EE	1.99	25.06	1.94	10.02	7.07
ST	ST27	RS	ST27RS		E	6.26	6.26	0	MA	0	23.96	2.01	13.15	9.89
ST	ST27	BL	ST27BL	29	E	10.21	10.21	3.26	EE	3.26	19.33	2.04	9.28	7.85
ST	ST27	BL	ST27BL		E	10.82	10.82	4.82	EE	4.82	22.39	1.82	11.66	9.04
ST	ST27	BL	ST27BL		E	8.35	8.35	6.09	EE	6.09	16.11	1.42	8.28	7.66
ST	ST27	AZ	ST27AZ	41	E	8.22	8.22	5.37	EE	5.37	25.64	1.93	10.23	6.14
ST	ST27	AZ	ST27AZ		E	13.13	13.13	8.34	EE	8.34	20.31	1.97	12.03	6.14
ST	ST27	AZ	ST27AZ		E	8.34	8.34	2.88	EE	2.88	22.16	1.44	10.89	7.12
ST	ST26	RJ	ST26RJ	12	E	8.12	8.12	2.15	EE	2.15	28.32	2.84	10.19	8.37
ST	ST26	RJ	ST26RJ		E	6.36	6.36	1.74	EE	1.74	29.38	2.94	11.38	8.09
ST	ST26	RJ	ST26RJ		E	6.24	6.24	1.5	EE	1.5	28.66	3.03	9.45	6.92
ST	ST26	RJ	ST26RJ		E	6.12	6.12	1.58	EE	1.58	29.45	3.11	9.05	8.05
ST	ST26	AM	ST26AM	11	E	5.74	5.74	0	MA	0	31.46	2.6	11.95	9.78
ST	ST26	AM	ST26AM		E	5.41	5.41	0	MA	0	30.98	2.74	12.56	10.33
ST	ST26	AM	ST26AM		E	7.69	7.69	2.41	EE	2.41	27.1	2.62	12.14	9.39
ST	ST26	AM	ST26AM		E	5.13	5.13	0	MA	0	30.31	2.36	11.23	5.37
ST	ST26	RS	ST26RS	6	E	5.52	5.52	0	MA	0	30.72	2.52	11.3	10.73
ST	ST26	RS	ST26RS		E	7.96	7.96	1.35	EE	1.35	28.44	3.03	10.51	9.71
ST	ST26	BL	ST26BL	18	E	5.86	5.86	2.9	EE	2.9	20.04	2.06	7.01	5.46
ST	ST26	BL	ST26BL		E	6.24	6.24	3.78	EE	3.78	16.07	1.57	6.64	7.24
ST	ST26	BL	ST26BL		E	6.24	6.24	2.43	EE	2.43	14.11	1.91	6.72	7.7
ST	ST26	BL	ST26BL		E	7.45	7.45	3.64	EE	3.64	15.11	1.91	6.51	7.62
ST	ST26	AZ	ST26AZ	6	E	3.68	3.68	0	MA	0	30.51	2.89	9.67	8.46
ST	ST26	AZ	ST26AZ		E	5.3	5.3	0	MA	0	32.14	2.23	9.18	8.24
ST	ST26	AZ	ST26AZ		E	1.91	1.91	4.09	DE	-4.09	34.52	1.29	11.34	8.61
ST	ST26	AZ	ST26AZ		E	3.28	3.28	1.8	DE	-1.8	32.39	2.21	10.85	7.71
ST	ST5	AM	ST5AM	24	E	7.06	7.06	4.01	EE	4.01	19.84	1.74	6.01	4.28
ST	ST5	AM	ST5AM		E	6.94	6.94	4.76	EE	4.76	18.55	1.35	7.6	5.51
ST	ST5	AM	ST5AM		E	6.53	6.53	2.83	EE	2.83	16.76	1.26	6.8	5.14
ST	ST5	AM	ST5AM		E	1.69	1.69	1.4	DE	-1.4	16.88	1.73	6.81	6.25
ST	ST5	RJ	ST5RJ	12	E	4.14	4.14	0	MA	0	22.26	1.53	8.09	3.52
ST	ST5	RJ	ST5RJ		E	8.95	8.95	4.18	EE	4.18	18.56	2.01	8.83	6.44
ST	ST5	RJ	ST5RJ		E	10.32	10.32	7.7	EE	7.7	19.43	1.6	5.21	5.25
ST	ST5	RJ	ST5RJ		E	8.54	8.54	7.19	EE	7.19	19.66	1.92	7.52	3.87
ST	ST5	BL	ST5BL	6	E	5.05	5.05	1.14	EE	1.14	28.36	1.98	10.44	12.94
ST	ST5	BL	ST5BL		E	5.36	5.36	0.63	EE	0.63	25.36	2.01	8.86	6.66
ST	ST5	BL	ST5BL		E	6.1	6.1	1.76	EE	1.76	26.22	1.76	10.19	8.57
ST	ST5	BL	ST5BL		E	6.55	6.55	2.95	EE	2.95	24.51	2.17	9.48	7.57
ST	ST5	RS	ST5RS	12	E	6.34	6.34	5.76	EE	5.76	22.15	1.65	7.14	8.32
ST	ST5	RS	ST5RS		E	7.89	7.89	4.88	EE	4.88	26.52	1.52	11.2	9.46
ST	ST5	RS	ST5RS		E	7.58	7.58	3.47	EE	3.47	26.7	2.79	11.58	7.41
ST	ST5	AZ	ST5AZ	12	E	5.79	5.79	3.26	EE	3.26	19.2	1.53	5.81	3.88
ST	ST5	AZ	ST5AZ		E	6.56	6.56	4.18	EE	4.18	20.02	1.6	5.66	6.07
ST	ST5	AZ	ST5AZ		E	6.02	6.02	2.76	EE	2.76	22.5	1.84	6.6	4.25
ST	ST5	AZ	ST5AZ		E	6.26	6.26	2.5	EE	2.5	22.78	1.81	8.25	7.03
